0	0.3719121475356269
0	0.33684024916267236
0	0.6205092418525352
1	0.8176640675926247
0	0.7139022839991342
1	0.20882586056223978
1	0.6697317086881899
1	0.5945059117902691
0	0.32922537082624187
0	0.29631126592186385
1	0.3993197353267948
0	0.46592152177888524
0	0.33411766136345955
0	0.7996222323905097
1	0.7507634267214259
1	0.2947224760067769
1	0.6505615947172632
0	0.7463146871417301
1	0.6894235728096126
0	0.21610917808723998
0	0.2461970394335487
0	0.32424929192217067
1	0.7897784834222736
1	0.6023643248753031
1	0.68788948389878
1	0.6357891290591585
1	0.49806709941917365
1	0.7109954217759242
1	0.3840643157932082
1	0.389016951139955
1	0.7981721538754231
0	0.36986130734838646
1	0.8193505192821237
0	0.453861336346187
0	0.4376130594612807
1	0.7832302690424072
1	0.7415656276783591
0	0.49096783798539867
1	0.49035989299980837
0	0.7580159960508982
0	0.7116408891735417
0	0.37505914748427854
0	0.35100963938667523
1	0.7025902568610743
1	0.7737965983428812
0	0.33994379443493017
1	0.7644355929644996
0	0.3001247778938872
0	0.7480497080186149
0	0.24946742579885547
1	0.7108178347244176
1	0.3890475871989919
0	0.35438401222469296
0	0.7647023638457853
1	0.6215258043904097
1	0.7680430456119512
1	0.8206633861799294
0	0.6866646098908946
0	0.2808483055156846
1	0.7348738037038368
1	0.7079209911779022
1	0.8099825239508452
1	0.5776336520364672
1	0.7555109795423346
0	0.2064815170647898
0	0.31700744909963674
1	0.5663229667885566
0	0.5276137268301041
0	0.27297281763632253
0	0.20684905756922656
0	0.3490776016639608
1	0.807486696438354
1	0.6703963819133688
1	0.680994743831819
1	0.49532329013473325
1	0.8164512577720693
1	0.6636131383147705
1	0.6643788822925533
0	0.49405199156930835
0	0.2842951293319781
1	0.7815294057795286
1	0.7968684339595498
0	0.40036770721139764
1	0.710156460120718
0	0.24923856358868415
0	0.734911143121032
1	0.6729824050390376
0	0.4049802735134162
1	0.7660204549724251
1	0.2046374831234349
0	0.7964692153660043
0	0.621336279775851
0	0.2571772807791349
1	0.6147707121354261
0	0.7785922171639785
1	0.8012299523231284
1	0.5337536224226022
1	0.8212617335040762
1	0.5949453994825117
1	0.3556587809654174
0	0.6087925219130712
0	0.37744920856403014
1	0.7969387664250283
1	0.7523265640272246
1	0.770190595676659
1	0.4895659431734773
1	0.6665436485017304
0	0.38625135138595523
1	0.6965500974182468
0	0.2835286284913034
0	0.21524502367086035
1	0.7867424147623343
1	0.671703117446847
1	0.7748032693205026
0	0.7313741612581184
1	0.4538707430205771
0	0.2676711754309228
1	0.7372817202529195
1	0.8125126460537749
0	0.2392571776897036
0	0.43668968423819393
0	0.46357045611454045
1	0.6827617580345734
1	0.5286253189391797
1	0.7734201179509107
0	0.3486076628607538
1	0.5706457308913216
0	0.32746108444281885
0	0.20448277459682773
0	0.22786329192777588
0	0.2415254416402499
1	0.5943260879797111
0	0.41630329158176826
0	0.787130254792428
0	0.6760160592418395
0	0.7206441857782754
1	0.7225534137817874
0	0.3616007140806227
0	0.2592886426205909
1	0.743237779016053
1	0.779276663096917
0	0.4705864131141036
1	0.6976370669788425
1	0.35341096027897717
0	0.3162479983870055
1	0.7800444210207357
0	0.19347450100555297
0	0.539958532978595
1	0.25915641031019143
0	0.5851322108968813
1	0.749265371607102
0	0.6352079825221588
1	0.5905971117299127
0	0.6027912496660376
1	0.7505882150584661
1	0.3570253803169889
1	0.6730081194121641
0	0.7562886238607812
1	0.7452192037763027
1	0.6854705276670412
1	0.7305483055319371
0	0.7160977909414973
1	0.7689962515564329
1	0.7758958796600892
1	0.20436061733545977
0	0.5485246185112836
0	0.24684811201504245
1	0.7932843193318062
0	0.2440951204295592
0	0.25696439820266476
0	0.21231405306704312
1	0.5863490952050897
1	0.7549479461306366
1	0.6235342580550566
1	0.7285161067626091
1	0.8204080782005166
1	0.6683006036393003
1	0.7458957947403242
1	0.7422614928692517
0	0.37703306920206986
0	0.6767355835919937
1	0.6952025596469794
0	0.6072395307570645
1	0.7625964299905236
1	0.6802108946743859
1	0.7947695153004591
0	0.20332687462430443
1	0.34658572837023155
0	0.4415772338280557
1	0.5298456279994095
0	0.4127930451160712
0	0.26171079417760335
0	0.7146937985767677
1	0.7997199672549957
0	0.25875639450382193
1	0.392890505668555
1	0.6722519915190676
1	0.3352840395051124
0	0.2579273945716201
1	0.7464975466004359
1	0.7686291603994666
1	0.7815456462123019
1	0.48992652770363915
0	0.8136680725646722
0	0.400680530798331
1	0.6840743371855543
0	0.652300661911488
1	0.7652989803258238
0	0.23777496461720404
0	0.21760148966743367
1	0.6863673396734973
0	0.43444316444953157
1	0.7671432821553079
1	0.5730025285369482
0	0.2242548735024467
0	0.25122913846770023
0	0.6414181931321701
1	0.4035801960111285
1	0.2656646422751738
1	0.30721898740204057
1	0.688375928903467
1	0.7534276447649226
0	0.5392046346265368
1	0.7230117673041745
0	0.7007909132557055
0	0.23515089888720836
0	0.3663274374576316
1	0.6565612131325789
1	0.5139658475696632
0	0.5165381171485979
1	0.7805127950569806
1	0.7632869995796354
1	0.4609785756705644
